chr,start,end,value1,value2
contig3,6196950,6196969,Unknown,gpos100
contig3,6197041,6197416,Unknown,gpos100
contig3,6197456,6198800,Unknown,gpos100
contig3,6198801,6207400,LTR/Gypsy,gpos100
contig3,6207431,6207875,Unknown,gpos100
contig3,6208043,6208225,LTR/Gypsy,gpos100
contig3,6209715,6209907,Unknown,gpos100
contig3,6209956,6210196,Unknown,gpos100
contig3,6215439,6215563,Unknown,gpos100
contig3,6216722,6216873,Unknown,gpos100
contig3,6221854,6221896,Unknown,gpos100
contig3,6223086,6223379,Unknown,gpos100
contig3,6226297,6226817,Unknown,gpos100
contig3,6244042,6244168,Unknown,gpos100
contig3,6246715,6247041,LTR/Gypsy,gpos100
contig3,6247043,6248993,LTR/Gypsy,gpos100
contig3,6248995,6249598,LTR,gpos100
contig3,6249599,6249780,LTR/Gypsy,gpos100
contig3,6249781,6253580,LTR/Gypsy,gpos100
contig3,6259043,6259075,Unknown,gpos100
contig3,6262634,6263155,Unknown,gpos100
contig3,6263560,6264232,Unknown,gpos100
contig3,6264744,6265645,Unknown,gpos100
contig3,6265640,6265732,Unknown,gpos100
contig3,6265733,6265802,Unknown,gpos100
contig3,6266026,6266097,Unknown,gpos100
contig3,6266065,6267993,Unknown,gpos100
contig3,6269443,6273297,LTR/Gypsy,gpos100
contig3,6273298,6273479,LTR/Gypsy,gpos100
contig3,6273480,6274083,LTR,gpos100
contig3,6274085,6276036,LTR/Gypsy,gpos100
contig3,6276038,6276363,LTR/Gypsy,gpos100
contig3,6278590,6278669,Unknown,gpos100
contig3,6278757,6279007,Unknown,gpos100
contig3,6279387,6279475,Unknown,gpos100
contig3,6284411,6284642,Unknown,gpos100
contig3,6286891,6287225,Unknown,gpos100
contig3,6287226,6289580,LTR/Gypsy,gpos100
contig3,6291636,6294547,LTR/Gypsy,gpos100
contig3,6294547,6295012,Unknown,gpos100
contig3,6295012,6299769,LTR/Gypsy,gpos100
contig3,6299792,6300481,LTR/Gypsy,gpos100
contig3,6300482,6301036,Unknown,gpos100
contig3,6302263,6302336,Unknown,gpos100
contig3,6306465,6306576,Unknown,gpos100
contig3,6306575,6306874,Unknown,gpos100
contig3,6307038,6307414,Unknown,gpos100
contig3,6313472,6313510,Unknown,gpos100
contig3,6315155,6315287,Unknown,gpos100
contig3,6315264,6315305,Unknown,gpos100
contig3,6318827,6318879,Unknown,gpos100
contig3,6321437,6321450,LINE,gpos100
contig3,6321476,6321980,LINE,gpos100
contig3,6329844,6329922,Unknown,gpos100
contig3,6329854,6329995,Unknown,gpos100
contig3,6332414,6332530,Unknown,gpos100
contig3,6338336,6338444,Unknown,gpos100
contig3,6348543,6348603,Unknown,gpos100
contig3,6351016,6351092,Unknown,gpos100
contig3,6357062,6357136,Unknown,gpos100
contig3,6358143,6358417,Unknown,gpos100
contig3,6358580,6362436,LTR/Gypsy,gpos100
contig3,6362437,6362618,LTR/Gypsy,gpos100
contig3,6362619,6363222,LTR,gpos100
contig3,6363224,6365172,LTR/Gypsy,gpos100
contig3,6365174,6365500,LTR/Gypsy,gpos100
contig3,6377432,6377478,Unknown,gpos100
contig3,6377488,6377532,Unknown,gpos100
contig3,6379841,6380004,Unknown,gpos100
contig3,6381175,6381213,Unknown,gpos100
contig3,6383641,6383702,Unknown,gpos100
contig3,6386700,6386831,Unknown,gpos100
contig3,6387839,6388090,Unknown,gpos100
contig3,6388273,6388844,Unknown,gpos100
contig3,6388845,6388955,Unknown,gpos100
contig3,6388937,6389532,Unknown,gpos100
contig3,6389552,6389857,Unknown,gpos100
contig3,6389755,6390026,Unknown,gpos100
contig3,6389933,6390524,Unknown,gpos100
contig3,6390471,6391070,Unknown,gpos100
contig3,6391091,6392131,Unknown,gpos100
contig3,6391909,6392545,Unknown,gpos100
contig3,6392452,6393042,Unknown,gpos100
contig3,6392989,6393588,Unknown,gpos100
contig3,6393609,6393897,Unknown,gpos100
contig3,6393877,6394205,Unknown,gpos100
contig3,6393898,6394626,Unknown,gpos100
contig3,6394618,6395092,Unknown,gpos100
contig3,6395088,6395312,Unknown,gpos100
contig3,6395279,6395482,Unknown,gpos100
contig3,6395475,6402243,Unknown,gpos100
contig3,6400540,6402549,Unknown,gpos100
contig3,6403837,6404653,Unknown,gpos100
contig3,6404654,6405123,Unknown,gpos100
contig3,6405124,6405780,Unknown,gpos100
contig3,6405781,6406113,Unknown,gpos100
contig3,6406114,6406793,Unknown,gpos100
contig3,6406750,6407210,Unknown,gpos100
contig3,6406905,6407870,Unknown,gpos100
contig3,6407871,6408204,Unknown,gpos100
contig3,6408184,6408503,Unknown,gpos100
contig3,6408205,6408238,Unknown,gpos100
contig3,6408255,6409128,Unknown,gpos100
contig3,6409095,6409546,Unknown,gpos100
contig3,6409490,6410496,Unknown,gpos100
contig3,6410335,6410973,Unknown,gpos100
contig3,6410719,6411494,Unknown,gpos100
contig3,6411476,6412071,Unknown,gpos100
contig3,6412092,6412489,Unknown,gpos100
contig3,6412345,6412526,Unknown,gpos100
contig3,6412565,6412619,Unknown,gpos100
contig3,6413052,6413071,Unknown,gpos100
contig3,6413072,6413152,Unknown,gpos100
contig3,6413433,6420486,Unknown,gpos100
contig3,6420924,6421228,Unknown,gpos100
contig3,6421126,6421397,Unknown,gpos100
contig3,6421304,6421893,Unknown,gpos100
contig3,6421840,6422439,Unknown,gpos100
contig3,6422460,6423500,Unknown,gpos100
contig3,6423278,6423925,Unknown,gpos100
contig3,6423714,6424249,Unknown,gpos100
contig3,6424195,6424259,Unknown,gpos100
contig3,6424248,6425033,Unknown,gpos100
contig3,6424715,6425518,Unknown,gpos100
contig3,6425519,6435598,LTR/Gypsy,gpos100
contig3,6435594,6442760,Unknown,gpos100
contig3,6443213,6443867,LTR/Gypsy,gpos100
contig3,6443869,6444039,Unknown,gpos100
contig3,6444132,6452634,LTR/Gypsy,gpos100
contig3,6452632,6453330,LTR/Gypsy,gpos100
contig3,6453330,6453446,Unknown,gpos100
contig3,6453447,6453460,Unknown,gpos100
contig3,6453641,6454212,Unknown,gpos100
contig3,6454194,6454787,Unknown,gpos100
contig3,6454785,6455714,Unknown,gpos100
contig3,6455690,6455773,Unknown,gpos100
contig3,6455774,6456586,Unknown,gpos100
contig3,6456557,6457160,Unknown,gpos100
contig3,6456598,6457645,Unknown,gpos100
contig3,6457646,6457977,Unknown,gpos100
contig3,6457978,6458022,Unknown,gpos100
contig3,6458023,6458386,Unknown,gpos100
contig3,6458387,6458986,Unknown,gpos100
contig3,6458953,6459402,Unknown,gpos100
contig3,6459114,6459436,Unknown,gpos100
contig3,6459382,6459701,Unknown,gpos100
contig3,6459453,6460326,Unknown,gpos100
contig3,6460293,6460746,Unknown,gpos100
contig3,6460690,6461696,Unknown,gpos100
contig3,6461535,6461763,Unknown,gpos100
contig3,6463038,6463895,Unknown,gpos100
contig3,6465108,6465832,Unknown,gpos100
contig3,6480023,6480126,Unknown,gpos100
contig3,6485064,6485142,Unknown,gpos100
contig3,6493749,6493825,Unknown,gpos100
contig3,6493805,6493847,Unknown,gpos100
contig3,6493851,6493887,Unknown,gpos100
contig3,6497095,6497133,Unknown,gpos100
contig3,6501383,6501430,Unknown,gpos100
contig3,6513584,6513794,Unknown,gpos100
contig3,6516265,6516348,LINE,gpos100
contig3,6517667,6517742,Unknown,gpos100
contig3,6520436,6520495,Unknown,gpos100
contig3,6520444,6520574,Unknown,gpos100
contig3,6521012,6521144,Unknown,gpos100
contig3,6524042,6524184,Unknown,gpos100
contig3,6530717,6530929,Unknown,gpos100
contig3,6531878,6531954,Unknown,gpos100
contig3,6531945,6532134,Unknown,gpos100
contig3,6531983,6532155,Unknown,gpos100
contig3,6532154,6532250,Unknown,gpos100
contig3,6551303,6551424,Unknown,gpos100
contig3,6570358,6570455,Unknown,gpos100
contig3,6575754,6575825,Unknown,gpos100
contig3,6595539,6595630,Unknown,gpos100
contig3,6595581,6595660,Unknown,gpos100
contig3,6595676,6595816,Unknown,gpos100
contig3,6595744,6595843,Unknown,gpos100
contig3,6605461,6606144,Unknown,gpos100
contig3,6606262,6606536,Unknown,gpos100
contig3,6623751,6623818,Unknown,gpos100
contig3,6627418,6627475,Unknown,gpos100
contig3,6634023,6634064,Unknown,gpos100
contig3,6640862,6640991,Unknown,gpos100
contig3,6644697,6644830,Unknown,gpos100
contig3,6657954,6658051,Unknown,gpos100
contig3,6668828,6668861,Unknown,gpos100
contig3,6668862,6668904,Unknown,gpos100
contig3,6678494,6678571,Unknown,gpos100
contig3,6680083,6680169,Unknown,gpos100
contig3,6687069,6687233,Unknown,gpos100
contig3,6687521,6687551,Unknown,gpos100
contig3,6687615,6687643,Unknown,gpos100
contig3,6687833,6687882,Unknown,gpos100
contig3,6687946,6687975,Unknown,gpos100
contig3,6688028,6688178,Unknown,gpos100
contig3,6688517,6688592,Unknown,gpos100
contig3,6711984,6712045,Unknown,gpos100
contig3,6711991,6712058,Unknown,gpos100
contig3,6712308,6712402,Unknown,gpos100
contig3,6712892,6712989,Unknown,gpos100
contig3,6716857,6716922,Unknown,gpos100
contig3,6716912,6717073,LINE,gpos100
contig3,6722782,6723051,Unknown,gpos100
contig3,6739617,6739766,Unknown,gpos100
contig3,6743848,6743923,Unknown,gpos100
contig3,6746497,6746563,Unknown,gpos100
contig3,6773878,6773981,Unknown,gpos100
contig3,6774036,6774397,Unknown,gpos100
contig3,6774977,6775662,Unknown,gpos100
contig3,6783393,6783973,Unknown,gpos100
contig3,6784952,6785224,Unknown,gpos100
contig3,6788992,6790610,Unknown,gpos100
contig3,6790671,6790744,Unknown,gpos100
contig3,6794594,6794743,Unknown,gpos100
contig3,6797356,6797388,Unknown,gpos100
contig3,6812143,6812178,Unknown,gpos100
contig3,6815917,6816117,Unknown,gpos100
contig3,6818892,6819024,Unknown,gpos100
contig3,6824599,6824670,Unknown,gpos100
contig3,6825612,6825769,Unknown,gpos100
contig3,6827328,6827361,Unknown,gpos100
contig3,6828127,6828165,Unknown,gpos100
contig3,6833262,6833718,Unknown,gpos100
contig3,6860013,6860090,Unknown,gpos100
contig3,6862664,6862718,Unknown,gpos100
contig3,6873779,6874071,Unknown,gpos100
contig3,6880644,6880695,Unknown,gpos100
contig3,6899988,6900034,LTR/Gypsy,gpos100
contig3,6923522,6923554,Unknown,gpos100
contig3,6925678,6925840,Unknown,gpos100
contig3,6932845,6933426,Unknown,gpos100
contig3,6934417,6934689,Unknown,gpos100
contig3,6939106,6939450,LTR/Gypsy,gpos100
contig3,6939452,6941400,LTR/Gypsy,gpos100
contig3,6941402,6942005,LTR,gpos100
contig3,6942006,6942187,LTR/Gypsy,gpos100
contig3,6942188,6942711,LTR/Gypsy,gpos100
contig3,6942707,6943044,LTR/Gypsy,gpos100
contig3,6948282,6948387,Unknown,gpos100
contig3,6963320,6963438,Unknown,gpos100
contig3,6983487,6983713,Unknown,gpos100
contig3,6983714,6983986,Unknown,gpos100
contig3,6984022,6984068,Unknown,gpos100
contig3,6984724,6984993,Unknown,gpos100
contig3,6984994,6985147,Unknown,gpos100
contig3,6985166,6985381,Unknown,gpos100
contig3,6985383,6985535,Unknown,gpos100
contig3,6991328,6991392,Unknown,gpos100
contig3,6991368,6991395,Unknown,gpos100
contig3,6992965,6993175,Unknown,gpos100
contig3,6994838,6997200,LTR,gpos100
contig3,6997317,6998267,LTR,gpos100
contig3,6998983,6999206,LTR,gpos100
contig3,7001608,7001715,Unknown,gpos100
contig3,7008349,7008551,Unknown,gpos100
contig3,7010298,7012023,Unknown,gpos100
contig3,7012083,7012160,Unknown,gpos100
contig3,7012474,7012501,Unknown,gpos100
contig3,7012479,7012497,Unknown,gpos100
contig3,7012502,7012540,Unknown,gpos100
contig3,7012541,7013687,Unknown,gpos100
contig3,7013708,7014307,Unknown,gpos100
contig3,7014254,7014844,Unknown,gpos100
contig3,7014920,7015224,Unknown,gpos100
contig3,7015498,7022961,Unknown,gpos100
contig3,7022658,7023562,Unknown,gpos100
contig3,7023109,7023725,Unknown,gpos100
contig3,7023581,7023745,Unknown,gpos100
contig3,7023747,7023964,Unknown,gpos100
contig3,7023965,7024222,Unknown,gpos100
contig3,7024223,7024401,Unknown,gpos100
contig3,7040076,7040139,LINE,gpos100
contig3,7078172,7078306,Unknown,gpos100
contig3,7079434,7079556,Unknown,gpos100
contig3,7083205,7083263,Unknown,gpos100
contig3,7093149,7093579,Unknown,gpos100
contig3,7130366,7130493,Unknown,gpos100
contig3,7164074,7164144,Unknown,gpos100
contig3,7173690,7173724,Unknown,gpos100
contig3,7236367,7236497,Unknown,gpos100
contig3,7237367,7237447,Unknown,gpos100
contig3,7239401,7239436,Unknown,gpos100
contig3,7242873,7242956,Unknown,gpos100
contig3,7253848,7253916,Unknown,gpos100
contig3,7264694,7264818,Unknown,gpos100
contig3,7265015,7265088,Unknown,gpos100
contig3,7265057,7265150,Unknown,gpos100
contig3,7270873,7270921,Unknown,gpos100
contig3,7270977,7271018,Unknown,gpos100
contig3,7287261,7287360,Unknown,gpos100
contig3,7297360,7297585,Unknown,gpos100
contig3,7303111,7304596,Unknown,gpos100
contig3,7304726,7304957,Unknown,gpos100
contig3,7305055,7305374,Unknown,gpos100
contig3,7305375,7306567,Unknown,gpos100
contig3,7306568,7307138,LTR/Gypsy,gpos100
contig3,7307139,7307707,Unknown,gpos100
contig3,7307709,7308832,LTR/Gypsy,gpos100
contig3,7308868,7314799,LTR/Gypsy,gpos100
contig3,7314800,7315368,Unknown,gpos100
contig3,7315370,7316493,LTR/Gypsy,gpos100
contig3,7316529,7322462,LTR/Gypsy,gpos100
contig3,7322463,7322912,Unknown,gpos100
contig3,7324104,7325308,Unknown,gpos100
contig3,7324938,7325685,Unknown,gpos100
contig3,7325687,7330412,LTR/Gypsy,gpos100
contig3,7330631,7330669,LTR/Gypsy,gpos100
contig3,7330841,7331081,Unknown,gpos100
contig3,7331082,7331353,LTR/Gypsy,gpos100
contig3,7331351,7331549,Unknown,gpos100
contig3,7331550,7331583,Unknown,gpos100
contig3,7332260,7332373,Unknown,gpos100
contig3,7332381,7332512,Unknown,gpos100
contig3,7332461,7332520,Unknown,gpos100
contig3,7332490,7332641,Unknown,gpos100
contig3,7333505,7333555,Unknown,gpos100
contig3,7336902,7337239,Unknown,gpos100
contig3,7337289,7339445,Unknown,gpos100
contig3,7339457,7341248,Unknown,gpos100
contig3,7341295,7344986,Unknown,gpos100
contig3,7345269,7349850,Unknown,gpos100
contig3,7350606,7350682,Unknown,gpos100
contig3,7350683,7353621,DNA,gpos100
contig3,7351478,7355815,DNA,gpos100
contig3,7355816,7357233,Unknown,gpos100
contig3,7360795,7364658,Unknown,gpos100
contig3,7364774,7364857,Unknown,gpos100
contig3,7364971,7367180,LINE,gpos100
contig3,7367168,7368881,Unknown,gpos100
contig3,7368883,7372060,LINE,gpos100
contig3,7372259,7372446,Unknown,gpos100
contig3,7374171,7375933,Unknown,gpos100
contig3,7375934,7376030,Unknown,gpos100
contig3,7379205,7387633,LTR/Gypsy,gpos100
contig3,7388388,7388537,Unknown,gpos100
contig3,7391149,7391619,Unknown,gpos100
contig3,7394437,7394492,Unknown,gpos100
contig3,7394445,7394498,Unknown,gpos100
contig3,7400744,7401107,Unknown,gpos100
contig3,7401088,7401618,Unknown,gpos100
contig3,7413091,7417747,LTR/Gypsy,gpos100
contig3,7418571,7418615,LTR/Gypsy,gpos100
contig3,7428705,7428778,Unknown,gpos100
contig3,7441483,7441610,Unknown,gpos100
contig3,7443938,7444108,Unknown,gpos100
contig3,7447046,7458218,Unknown,gpos100
contig3,7461919,7462258,Unknown,gpos100
contig3,7462268,7464491,LTR/Gypsy,gpos100
contig3,7464492,7465124,LTR/Gypsy,gpos100
contig3,7465281,7465376,LTR/Gypsy,gpos100
contig3,7466981,7467071,Unknown,gpos100
contig3,7467064,7467406,Unknown,gpos100
contig3,7484891,7486520,Unknown,gpos100
contig3,7486521,7486704,Unknown,gpos100
contig3,7486690,7497099,Unknown,gpos100
contig3,7497221,7497320,Unknown,gpos100
contig3,7498713,7498767,LTR/Gypsy,gpos100
contig3,7498769,7499039,Unknown,gpos100
contig3,7499043,7503554,LTR/Gypsy,gpos100
contig3,7503555,7510454,LTR/Gypsy,gpos100
contig3,7510455,7510828,LTR/Gypsy,gpos100
contig3,7510827,7512836,LTR/Gypsy,gpos100
contig3,7512882,7513152,Unknown,gpos100
contig3,7513484,7513808,Unknown,gpos100
contig3,7514277,7514487,Unknown,gpos100
contig3,7514536,7514568,Unknown,gpos100
contig3,7517827,7517970,Unknown,gpos100
contig3,7518188,7518301,Unknown,gpos100
contig3,7518309,7518440,Unknown,gpos100
contig3,7518389,7518448,Unknown,gpos100
contig3,7518483,7518569,Unknown,gpos100
contig3,7518573,7518608,Unknown,gpos100
contig3,7519429,7519478,Unknown,gpos100
contig3,7522767,7523105,Unknown,gpos100
contig3,7524076,7524219,LTR/Gypsy,gpos100
contig3,7525188,7525776,Unknown,gpos100
contig3,7526542,7526646,Unknown,gpos100
contig3,7528736,7528785,Unknown,gpos100
contig3,7528931,7529028,Unknown,gpos100
contig3,7558040,7558093,Unknown,gpos100
contig3,7573023,7574328,Unknown,gpos100
contig3,7574663,7575309,Unknown,gpos100
contig3,7575027,7575756,Unknown,gpos100
contig3,7577997,7578144,Unknown,gpos100
contig3,7578529,7578565,Unknown,gpos100
contig3,7578566,7578596,Unknown,gpos100
contig3,7578605,7578832,Unknown,gpos100
contig3,7619519,7620132,Unknown,gpos100
contig3,7620195,7620304,Unknown,gpos100
contig3,7639511,7639777,Unknown,gpos100
contig3,7639775,7639817,Unknown,gpos100
contig3,7643108,7643158,Unknown,gpos100
contig3,7644018,7644104,Unknown,gpos100
contig3,7644139,7644198,Unknown,gpos100
contig3,7644147,7644278,Unknown,gpos100
contig3,7644286,7644399,Unknown,gpos100
contig3,7645076,7645445,Unknown,gpos100
contig3,7660922,7661043,Unknown,gpos100
contig3,7664613,7664778,Unknown,gpos100
contig3,7664779,7665049,LINE,gpos100
contig3,7711998,7712048,Unknown,gpos100
contig3,7744345,7744419,Unknown,gpos100
contig3,7752700,7752750,Unknown,gpos100
contig3,7752974,7753787,Unknown,gpos100
contig3,7753332,7754026,Unknown,gpos100
contig3,7753824,7754053,Unknown,gpos100
contig3,7754891,7755291,Unknown,gpos100
contig3,7756456,7756500,Unknown,gpos100
contig3,7770677,7770741,LTR,gpos100
contig3,7772698,7772943,LTR,gpos100
contig3,7773001,7773194,Unknown,gpos100
contig3,7773243,7773390,Unknown,gpos100
contig3,7773383,7773661,Unknown,gpos100
contig3,7773663,7773856,Unknown,gpos100
contig3,7773905,7777657,Unknown,gpos100
contig3,7777685,7778085,Unknown,gpos100
contig3,7778059,7782975,Unknown,gpos100
contig3,7782977,7784918,Unknown,gpos100
contig3,7784910,7786641,LTR/Gypsy,gpos100
contig3,7786638,7786921,Unknown,gpos100
contig3,7786921,7788724,LTR/Gypsy,gpos100
contig3,7788752,7789152,Unknown,gpos100
contig3,7789126,7794042,Unknown,gpos100
contig3,7794044,7795985,Unknown,gpos100
contig3,7795977,7797708,LTR/Gypsy,gpos100
contig3,7797705,7797988,Unknown,gpos100
contig3,7797988,7801765,Unknown,gpos100
contig3,7801757,7803508,Unknown,gpos100
contig3,7803503,7807607,Unknown,gpos100
contig3,7807594,7807722,LTR/Gypsy,gpos100
contig3,7807729,7807761,Unknown,gpos100
contig3,7807754,7808185,Unknown,gpos100
contig3,7808164,7808499,Unknown,gpos100
contig3,7808492,7809919,Unknown,gpos100
contig3,7809920,7810241,Unknown,gpos100
contig3,7810023,7810243,Unknown,gpos100
contig3,7811294,7811371,Unknown,gpos100
contig3,7811306,7811437,Unknown,gpos100
contig3,7814836,7815021,Unknown,gpos100
contig3,7814871,7815147,Unknown,gpos100
contig3,7815149,7815189,LTR/Gypsy,gpos100
contig3,7815201,7815449,LTR/Gypsy,gpos100
contig3,7815436,7815564,LTR/Gypsy,gpos100
contig3,7815571,7815603,Unknown,gpos100
contig3,7815596,7818482,Unknown,gpos100
contig3,7818483,7838226,LTR/Gypsy,gpos100
contig3,7838226,7841208,Unknown,gpos100
contig3,7841209,7846124,LTR/Gypsy,gpos100
contig3,7846121,7846587,Unknown,gpos100
contig3,7846587,7851777,LTR/Gypsy,gpos100
contig3,7851778,7852150,Unknown,gpos100
contig3,7852147,7853787,Unknown,gpos100
contig3,7853822,7858088,Unknown,gpos100
contig3,7858090,7858138,Unknown,gpos100
contig3,7858126,7861008,Unknown,gpos100
contig3,7861173,7861389,Unknown,gpos100
contig3,7861389,7865230,LTR/Gypsy,gpos100
contig3,7865218,7871133,Unknown,gpos100
contig3,7871133,7871220,Unknown,gpos100
contig3,7871212,7872445,Unknown,gpos100
contig3,7872477,7873501,Unknown,gpos100
contig3,7873532,7873774,LTR,gpos100
contig3,7874617,7876940,Unknown,gpos100
contig3,7876941,7883048,LTR/Gypsy,gpos100
contig3,7883047,7883799,Unknown,gpos100
contig3,7883800,7883823,Unknown,gpos100
contig3,7883856,7885961,Unknown,gpos100
contig3,7885936,7885962,LTR/Gypsy,gpos100
contig3,7886023,7893665,LTR/Gypsy,gpos100
contig3,7893666,7895989,Unknown,gpos100
contig3,7895990,7897538,LTR/Gypsy,gpos100
contig3,7897583,7899720,Unknown,gpos100
contig3,7899721,7899896,Unknown,gpos100
contig3,7899897,7900064,LTR/Gypsy,gpos100
contig3,7900065,7900473,Unknown,gpos100
contig3,7900629,7901583,LTR,gpos100
contig3,7901584,7905335,LTR/Gypsy,gpos100
contig3,7906104,7906570,Unknown,gpos100
